"Name","Municipal class","CD","CSD","CSDtype","unittype","pr","CWEIGHT","Pop20","Cellid","value","source","year","province","province_name","road_condition"
"CITY OF LANGLEY","Urban","5915","5915002","CY","CSD","59",1.10526315789474,"27774","C5F06504",7,"00","2020","59","British Columbia","very good"
"CITY OF LANGLEY","Urban","5915","5915002","CY","CSD","59",1.10526315789474,"27774","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CITY OF KIMBERLEY","Rural","5901","5901028","CY","CSD","59",1.07060769226028,"8151","C5F06104",20,"00","2020","59","British Columbia","very poor"
"CITY OF KIMBERLEY","Rural","5901","5901028","CY","CSD","59",1.07060769226028,"8151","C5F06204",25,"00","2020","59","British Columbia","poor"
"CITY OF KIMBERLEY","Rural","5901","5901028","CY","CSD","59",1.07060769226028,"8151","C5F06304",50,"00","2020","59","British Columbia","fair"
"CITY OF KIMBERLEY","Rural","5901","5901028","CY","CSD","59",1.07060769226028,"8151","C5F06404",4,"00","2020","59","British Columbia","good"
"CITY OF KIMBERLEY","Rural","5901","5901028","CY","CSD","59",1.07060769226028,"8151","C5F06504",1,"00","2020","59","British Columbia","very good"
"CITY OF KIMBERLEY","Rural","5901","5901028","CY","CSD","59",1.07060769226028,"8151","C5F06604",0,"00","2020","59","British Columbia","do not know"
"CORPORATION OF THE CITY OF GREENWOOD","Rural","5905","5905042","CY","CSD","59",2.23629996529006,"692","C5F06104",0,"00","2020","59","British Columbia","very poor"
"CORPORATION OF THE CITY OF GREENWOOD","Rural","5905","5905042","CY","CSD","59",2.23629996529006,"692","C5F06204",0,"00","2020","59","British Columbia","poor"
"CORPORATION OF THE CITY OF GREENWOOD","Rural","5905","5905042","CY","CSD","59",2.23629996529006,"692","C5F06304",0,"00","2020","59","British Columbia","fair"
"CORPORATION OF THE CITY OF GREENWOOD","Rural","5905","5905042","CY","CSD","59",2.23629996529006,"692","C5F06404",0,"00","2020","59","British Columbia","good"
"CORPORATION OF THE CITY OF GREENWOOD","Rural","5905","5905042","CY","CSD","59",2.23629996529006,"692","C5F06504",0,"00","2020","59","British Columbia","very good"
"CORPORATION OF THE CITY OF GREENWOOD","Rural","5905","5905042","CY","CSD","59",2.23629996529006,"692","C5F06604",100,"21","2020","59","British Columbia","do not know"
"CORPORATION OF THE CITY OF GRAND FORKS","Urban","5905","5905032","CY","CSD","59",1.16,"4238","C5F06104",0,"00","2020","59","British Columbia","very poor"
"CORPORATION OF THE CITY OF GRAND FORKS","Urban","5905","5905032","CY","CSD","59",1.16,"4238","C5F06204",25,"00","2020","59","British Columbia","poor"
"CORPORATION OF THE CITY OF GRAND FORKS","Urban","5905","5905032","CY","CSD","59",1.16,"4238","C5F06304",50,"00","2020","59","British Columbia","fair"
"CORPORATION OF THE CITY OF GRAND FORKS","Urban","5905","5905032","CY","CSD","59",1.16,"4238","C5F06404",25,"00","2020","59","British Columbia","good"
"CORPORATION OF THE CITY OF GRAND FORKS","Urban","5905","5905032","CY","CSD","59",1.16,"4238","C5F06504",0,"00","2020","59","British Columbia","very good"
"CORPORATION OF THE CITY OF GRAND FORKS","Urban","5905","5905032","CY","CSD","59",1.16,"4238","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CORPORATION OF THE CITY OF FERNIE","Urban","5901","5901012","CY","CSD","59",1.10526315789474,"5668","C5F06104",35,"21","2020","59","British Columbia","very poor"
"CORPORATION OF THE CITY OF FERNIE","Urban","5901","5901012","CY","CSD","59",1.10526315789474,"5668","C5F06204",8,"21","2020","59","British Columbia","poor"
"CORPORATION OF THE CITY OF FERNIE","Urban","5901","5901012","CY","CSD","59",1.10526315789474,"5668","C5F06304",16,"21","2020","59","British Columbia","fair"
"CORPORATION OF THE CITY OF FERNIE","Urban","5901","5901012","CY","CSD","59",1.10526315789474,"5668","C5F06404",12,"21","2020","59","British Columbia","good"
"CORPORATION OF THE CITY OF FERNIE","Urban","5901","5901012","CY","CSD","59",1.10526315789474,"5668","C5F06504",29,"21","2020","59","British Columbia","very good"
"CORPORATION OF THE CITY OF FERNIE","Urban","5901","5901012","CY","CSD","59",1.10526315789474,"5668","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CORPORATION OF THE CITY OF ENDERBY","Urban","5937","5937033","CY","CSD","59",1.16,"3188","C5F06104",1,"21","2020","59","British Columbia","very poor"
"CORPORATION OF THE CITY OF ENDERBY","Urban","5937","5937033","CY","CSD","59",1.16,"3188","C5F06204",6,"21","2020","59","British Columbia","poor"
"CORPORATION OF THE CITY OF ENDERBY","Urban","5937","5937033","CY","CSD","59",1.16,"3188","C5F06304",56,"21","2020","59","British Columbia","fair"
"CORPORATION OF THE CITY OF ENDERBY","Urban","5937","5937033","CY","CSD","59",1.16,"3188","C5F06404",12,"21","2020","59","British Columbia","good"
"CORPORATION OF THE CITY OF ENDERBY","Urban","5937","5937033","CY","CSD","59",1.16,"3188","C5F06504",25,"21","2020","59","British Columbia","very good"
"CORPORATION OF THE CITY OF ENDERBY","Urban","5937","5937033","CY","CSD","59",1.16,"3188","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CITY OF DUNCAN","Urban","5919","5919012","CY","CSD","59",1.10526315789474,"5124","C5F06104",0,"00","2020","59","British Columbia","very poor"
"CITY OF DUNCAN","Urban","5919","5919012","CY","CSD","59",1.10526315789474,"5124","C5F06204",50,"00","2020","59","British Columbia","poor"
"CITY OF DUNCAN","Urban","5919","5919012","CY","CSD","59",1.10526315789474,"5124","C5F06304",0,"00","2020","59","British Columbia","fair"
"CITY OF DUNCAN","Urban","5919","5919012","CY","CSD","59",1.10526315789474,"5124","C5F06404",50,"00","2020","59","British Columbia","good"
"CITY OF DUNCAN","Urban","5919","5919012","CY","CSD","59",1.10526315789474,"5124","C5F06504",0,"00","2020","59","British Columbia","very good"
"CITY OF DUNCAN","Urban","5919","5919012","CY","CSD","59",1.10526315789474,"5124","C5F06604",0,"21","2020","59","British Columbia","do not know"
"THE CORPORATION OF THE CITY OF COURTENAY","Urban","5926","5926010","CY","CSD","59",1.10526315789474,"28862","C5F06104",1,"00","2020","59","British Columbia","very poor"
"THE CORPORATION OF THE CITY OF COURTENAY","Urban","5926","5926010","CY","CSD","59",1.10526315789474,"28862","C5F06204",10,"00","2020","59","British Columbia","poor"
"THE CORPORATION OF THE CITY OF COURTENAY","Urban","5926","5926010","CY","CSD","59",1.10526315789474,"28862","C5F06304",27,"00","2020","59","British Columbia","fair"
"THE CORPORATION OF THE CITY OF COURTENAY","Urban","5926","5926010","CY","CSD","59",1.10526315789474,"28862","C5F06404",11,"00","2020","59","British Columbia","good"
"THE CORPORATION OF THE CITY OF COURTENAY","Urban","5926","5926010","CY","CSD","59",1.10526315789474,"28862","C5F06504",51,"00","2020","59","British Columbia","very good"
"THE CORPORATION OF THE CITY OF COURTENAY","Urban","5926","5926010","CY","CSD","59",1.10526315789474,"28862","C5F06604",0,"21","2020","59","British Columbia","do not know"
"THE CITY OF ARMSTRONG","Urban","5937","5937028","CY","CSD","59",1.10526315789474,"5433","C5F06104",6,"00","2020","59","British Columbia","very poor"
"THE CITY OF ARMSTRONG","Urban","5937","5937028","CY","CSD","59",1.10526315789474,"5433","C5F06204",18,"00","2020","59","British Columbia","poor"
"THE CITY OF ARMSTRONG","Urban","5937","5937028","CY","CSD","59",1.10526315789474,"5433","C5F06304",28,"00","2020","59","British Columbia","fair"
"THE CITY OF ARMSTRONG","Urban","5937","5937028","CY","CSD","59",1.10526315789474,"5433","C5F06404",42,"00","2020","59","British Columbia","good"
"THE CITY OF ARMSTRONG","Urban","5937","5937028","CY","CSD","59",1.10526315789474,"5433","C5F06504",6,"00","2020","59","British Columbia","very good"
"THE CITY OF ARMSTRONG","Urban","5937","5937028","CY","CSD","59",1.10526315789474,"5433","C5F06604",0,"00","2020","59","British Columbia","do not know"
"DISTRICT OF ELKFORD","Rural","5901","5901003","DM","CSD","59",1.16839879444054,"2716","C5F06104",0,"00","2020","59","British Columbia","very poor"
"DISTRICT OF ELKFORD","Rural","5901","5901003","DM","CSD","59",1.16839879444054,"2716","C5F06204",25,"00","2020","59","British Columbia","poor"
"DISTRICT OF ELKFORD","Rural","5901","5901003","DM","CSD","59",1.16839879444054,"2716","C5F06304",25,"00","2020","59","British Columbia","fair"
"DISTRICT OF ELKFORD","Rural","5901","5901003","DM","CSD","59",1.16839879444054,"2716","C5F06404",50,"00","2020","59","British Columbia","good"
"DISTRICT OF ELKFORD","Rural","5901","5901003","DM","CSD","59",1.16839879444054,"2716","C5F06504",0,"00","2020","59","British Columbia","very good"
"DISTRICT OF ELKFORD","Rural","5901","5901003","DM","CSD","59",1.16839879444054,"2716","C5F06604",0,"21","2020","59","British Columbia","do not know"
"VILLAGE OF LIONS BAY","Urban","5915","5915065","VL","CSD","59",1.16,"1357","C5F06104",20,"00","2020","59","British Columbia","very poor"
"VILLAGE OF LIONS BAY","Urban","5915","5915065","VL","CSD","59",1.16,"1357","C5F06204",10,"00","2020","59","British Columbia","poor"
"VILLAGE OF LIONS BAY","Urban","5915","5915065","VL","CSD","59",1.16,"1357","C5F06304",30,"00","2020","59","British Columbia","fair"
"VILLAGE OF LIONS BAY","Urban","5915","5915065","VL","CSD","59",1.16,"1357","C5F06404",25,"00","2020","59","British Columbia","good"
"VILLAGE OF LIONS BAY","Urban","5915","5915065","VL","CSD","59",1.16,"1357","C5F06504",15,"00","2020","59","British Columbia","very good"
"VILLAGE OF LIONS BAY","Urban","5915","5915065","VL","CSD","59",1.16,"1357","C5F06604",0,"21","2020","59","British Columbia","do not know"
"DISTRICT OF CLEARWATER","Rural","5933","5933067","DM","CSD","59",1.18379268919786,"2458","C5F06104",40,"00","2020","59","British Columbia","very poor"
"DISTRICT OF CLEARWATER","Rural","5933","5933067","DM","CSD","59",1.18379268919786,"2458","C5F06204",60,"00","2020","59","British Columbia","poor"
"DISTRICT OF CLEARWATER","Rural","5933","5933067","DM","CSD","59",1.18379268919786,"2458","C5F06304",0,"00","2020","59","British Columbia","fair"
"DISTRICT OF CLEARWATER","Rural","5933","5933067","DM","CSD","59",1.18379268919786,"2458","C5F06404",0,"00","2020","59","British Columbia","good"
"DISTRICT OF CLEARWATER","Rural","5933","5933067","DM","CSD","59",1.18379268919786,"2458","C5F06504",0,"00","2020","59","British Columbia","very good"
"DISTRICT OF CLEARWATER","Rural","5933","5933067","DM","CSD","59",1.18379268919786,"2458","C5F06604",0,"21","2020","59","British Columbia","do not know"
"DISTRICT OF TAYLOR","Rural","5955","5955030","DM","CSD","59",1.27724114931846,"1559","C5F06104",0,"00","2020","59","British Columbia","very poor"
"DISTRICT OF TAYLOR","Rural","5955","5955030","DM","CSD","59",1.27724114931846,"1559","C5F06204",0,"00","2020","59","British Columbia","poor"
"DISTRICT OF TAYLOR","Rural","5955","5955030","DM","CSD","59",1.27724114931846,"1559","C5F06304",100,"00","2020","59","British Columbia","fair"
"DISTRICT OF TAYLOR","Rural","5955","5955030","DM","CSD","59",1.27724114931846,"1559","C5F06404",0,"00","2020","59","British Columbia","good"
"DISTRICT OF TAYLOR","Rural","5955","5955030","DM","CSD","59",1.27724114931846,"1559","C5F06504",0,"00","2020","59","British Columbia","very good"
"DISTRICT OF TAYLOR","Rural","5955","5955030","DM","CSD","59",1.27724114931846,"1559","C5F06604",0,"21","2020","59","British Columbia","do not know"
"METRO VANCOUVER REGIONAL DISTRICT","N/A","5915","N/A","N/A","CD","59",1.07692307692308,"N/A","C5F06104",0,"00","2020","59","British Columbia","very poor"
"METRO VANCOUVER REGIONAL DISTRICT","N/A","5915","N/A","N/A","CD","59",1.07692307692308,"N/A","C5F06204",2,"00","2020","59","British Columbia","poor"
"METRO VANCOUVER REGIONAL DISTRICT","N/A","5915","N/A","N/A","CD","59",1.07692307692308,"N/A","C5F06304",54,"00","2020","59","British Columbia","fair"
"METRO VANCOUVER REGIONAL DISTRICT","N/A","5915","N/A","N/A","CD","59",1.07692307692308,"N/A","C5F06404",44,"00","2020","59","British Columbia","good"
"METRO VANCOUVER REGIONAL DISTRICT","N/A","5915","N/A","N/A","CD","59",1.07692307692308,"N/A","C5F06504",0,"00","2020","59","British Columbia","very good"
"METRO VANCOUVER REGIONAL DISTRICT","N/A","5915","N/A","N/A","CD","59",1.07692307692308,"N/A","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CITY OF MAPLE RIDGE","Urban","5915","5915075","CY","CSD","59",1.14285714285714,"91479","C5F06104",0,"00","2020","59","British Columbia","very poor"
"CITY OF MAPLE RIDGE","Urban","5915","5915075","CY","CSD","59",1.14285714285714,"91479","C5F06204",0,"00","2020","59","British Columbia","poor"
"CITY OF MAPLE RIDGE","Urban","5915","5915075","CY","CSD","59",1.14285714285714,"91479","C5F06304",0,"00","2020","59","British Columbia","fair"
"CITY OF MAPLE RIDGE","Urban","5915","5915075","CY","CSD","59",1.14285714285714,"91479","C5F06404",100,"00","2020","59","British Columbia","good"
"CITY OF MAPLE RIDGE","Urban","5915","5915075","CY","CSD","59",1.14285714285714,"91479","C5F06504",0,"00","2020","59","British Columbia","very good"
"CITY OF MAPLE RIDGE","Urban","5915","5915075","CY","CSD","59",1.14285714285714,"91479","C5F06604",0,"21","2020","59","British Columbia","do not know"
"THE CORPORATION OF THE TOWNSHIP OF LANGLEY","Urban","5915","5915001","DM","CSD","59",1.09090909090909,"133302","C5F06104",0,"00","2020","59","British Columbia","very poor"
"THE CORPORATION OF THE TOWNSHIP OF LANGLEY","Urban","5915","5915001","DM","CSD","59",1.09090909090909,"133302","C5F06204",25,"00","2020","59","British Columbia","poor"
"THE CORPORATION OF THE TOWNSHIP OF LANGLEY","Urban","5915","5915001","DM","CSD","59",1.09090909090909,"133302","C5F06304",60,"00","2020","59","British Columbia","fair"
"THE CORPORATION OF THE TOWNSHIP OF LANGLEY","Urban","5915","5915001","DM","CSD","59",1.09090909090909,"133302","C5F06404",15,"00","2020","59","British Columbia","good"
"THE CORPORATION OF THE TOWNSHIP OF LANGLEY","Urban","5915","5915001","DM","CSD","59",1.09090909090909,"133302","C5F06504",0,"00","2020","59","British Columbia","very good"
"THE CORPORATION OF THE TOWNSHIP OF LANGLEY","Urban","5915","5915001","DM","CSD","59",1.09090909090909,"133302","C5F06604",0,"21","2020","59","British Columbia","do not know"
"DISTRICT OF METCHOSIN","Rural","5917","5917042","DM","CSD","59",1.1006315145583,"5049","C5F06104",0,"00","2020","59","British Columbia","very poor"
"DISTRICT OF METCHOSIN","Rural","5917","5917042","DM","CSD","59",1.1006315145583,"5049","C5F06204",5,"00","2020","59","British Columbia","poor"
"DISTRICT OF METCHOSIN","Rural","5917","5917042","DM","CSD","59",1.1006315145583,"5049","C5F06304",20,"00","2020","59","British Columbia","fair"
"DISTRICT OF METCHOSIN","Rural","5917","5917042","DM","CSD","59",1.1006315145583,"5049","C5F06404",50,"00","2020","59","British Columbia","good"
"DISTRICT OF METCHOSIN","Rural","5917","5917042","DM","CSD","59",1.1006315145583,"5049","C5F06504",25,"00","2020","59","British Columbia","very good"
"DISTRICT OF METCHOSIN","Rural","5917","5917042","DM","CSD","59",1.1006315145583,"5049","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CORPORATION OF THE CITY OF VICTORIA","Urban","5917","5917034","CY","CSD","59",1.14285714285714,"94415","C5F06104",0,"00","2020","59","British Columbia","very poor"
"CORPORATION OF THE CITY OF VICTORIA","Urban","5917","5917034","CY","CSD","59",1.14285714285714,"94415","C5F06204",0,"00","2020","59","British Columbia","poor"
"CORPORATION OF THE CITY OF VICTORIA","Urban","5917","5917034","CY","CSD","59",1.14285714285714,"94415","C5F06304",0,"00","2020","59","British Columbia","fair"
"CORPORATION OF THE CITY OF VICTORIA","Urban","5917","5917034","CY","CSD","59",1.14285714285714,"94415","C5F06404",0,"00","2020","59","British Columbia","good"
"CORPORATION OF THE CITY OF VICTORIA","Urban","5917","5917034","CY","CSD","59",1.14285714285714,"94415","C5F06504",0,"00","2020","59","British Columbia","very good"
"CORPORATION OF THE CITY OF VICTORIA","Urban","5917","5917034","CY","CSD","59",1.14285714285714,"94415","C5F06604",100,"21","2020","59","British Columbia","do not know"
"CORPORATION OF THE DISTRICT OF OAK BAY","Urban","5917","5917030","DM","CSD","59",1.10526315789474,"18918","C5F06104",10,"00","2020","59","British Columbia","very poor"
"CORPORATION OF THE DISTRICT OF OAK BAY","Urban","5917","5917030","DM","CSD","59",1.10526315789474,"18918","C5F06204",40,"00","2020","59","British Columbia","poor"
"CORPORATION OF THE DISTRICT OF OAK BAY","Urban","5917","5917030","DM","CSD","59",1.10526315789474,"18918","C5F06304",50,"00","2020","59","British Columbia","fair"
"CORPORATION OF THE DISTRICT OF OAK BAY","Urban","5917","5917030","DM","CSD","59",1.10526315789474,"18918","C5F06404",0,"00","2020","59","British Columbia","good"
"CORPORATION OF THE DISTRICT OF OAK BAY","Urban","5917","5917030","DM","CSD","59",1.10526315789474,"18918","C5F06504",0,"00","2020","59","British Columbia","very good"
"CORPORATION OF THE DISTRICT OF OAK BAY","Urban","5917","5917030","DM","CSD","59",1.10526315789474,"18918","C5F06604",0,"00","2020","59","British Columbia","do not know"
"CORPORATION OF THE DISTRICT OF WEST VANCOUVER","Urban","5915","5915055","DM","CSD","59",1.14285714285714,"43805","C5F06104",9,"00","2020","59","British Columbia","very poor"
"CORPORATION OF THE DISTRICT OF WEST VANCOUVER","Urban","5915","5915055","DM","CSD","59",1.14285714285714,"43805","C5F06204",25,"00","2020","59","British Columbia","poor"
"CORPORATION OF THE DISTRICT OF WEST VANCOUVER","Urban","5915","5915055","DM","CSD","59",1.14285714285714,"43805","C5F06304",22,"00","2020","59","British Columbia","fair"
"CORPORATION OF THE DISTRICT OF WEST VANCOUVER","Urban","5915","5915055","DM","CSD","59",1.14285714285714,"43805","C5F06404",33,"00","2020","59","British Columbia","good"
"CORPORATION OF THE DISTRICT OF WEST VANCOUVER","Urban","5915","5915055","DM","CSD","59",1.14285714285714,"43805","C5F06504",11,"00","2020","59","British Columbia","very good"
"CORPORATION OF THE DISTRICT OF WEST VANCOUVER","Urban","5915","5915055","DM","CSD","59",1.14285714285714,"43805","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CORPORATION OF THE TOWNSHIP OF ESQUIMALT","Urban","5917","5917040","DM","CSD","59",1.10526315789474,"19015","C5F06104",10,"00","2020","59","British Columbia","very poor"
"CORPORATION OF THE TOWNSHIP OF ESQUIMALT","Urban","5917","5917040","DM","CSD","59",1.10526315789474,"19015","C5F06204",40,"00","2020","59","British Columbia","poor"
"CORPORATION OF THE TOWNSHIP OF ESQUIMALT","Urban","5917","5917040","DM","CSD","59",1.10526315789474,"19015","C5F06304",50,"00","2020","59","British Columbia","fair"
"CORPORATION OF THE TOWNSHIP OF ESQUIMALT","Urban","5917","5917040","DM","CSD","59",1.10526315789474,"19015","C5F06404",0,"00","2020","59","British Columbia","good"
"CORPORATION OF THE TOWNSHIP OF ESQUIMALT","Urban","5917","5917040","DM","CSD","59",1.10526315789474,"19015","C5F06504",0,"00","2020","59","British Columbia","very good"
"CORPORATION OF THE TOWNSHIP OF ESQUIMALT","Urban","5917","5917040","DM","CSD","59",1.10526315789474,"19015","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CITY OF COQUITLAM","Urban","5915","5915034","CY","CSD","59",1.09090909090909,"152734","C5F06104",0,"00","2020","59","British Columbia","very poor"
"CITY OF COQUITLAM","Urban","5915","5915034","CY","CSD","59",1.09090909090909,"152734","C5F06204",10,"00","2020","59","British Columbia","poor"
"CITY OF COQUITLAM","Urban","5915","5915034","CY","CSD","59",1.09090909090909,"152734","C5F06304",15,"00","2020","59","British Columbia","fair"
"CITY OF COQUITLAM","Urban","5915","5915034","CY","CSD","59",1.09090909090909,"152734","C5F06404",75,"00","2020","59","British Columbia","good"
"CITY OF COQUITLAM","Urban","5915","5915034","CY","CSD","59",1.09090909090909,"152734","C5F06504",0,"00","2020","59","British Columbia","very good"
"CITY OF COQUITLAM","Urban","5915","5915034","CY","CSD","59",1.09090909090909,"152734","C5F06604",0,"21","2020","59","British Columbia","do not know"
"DISTRICT OF KITIMAT","Urban","5949","5949005","DM","CSD","59",1.10526315789474,"8548","C5F06104",20,"00","2020","59","British Columbia","very poor"
"DISTRICT OF KITIMAT","Urban","5949","5949005","DM","CSD","59",1.10526315789474,"8548","C5F06204",20,"00","2020","59","British Columbia","poor"
"DISTRICT OF KITIMAT","Urban","5949","5949005","DM","CSD","59",1.10526315789474,"8548","C5F06304",20,"00","2020","59","British Columbia","fair"
"DISTRICT OF KITIMAT","Urban","5949","5949005","DM","CSD","59",1.10526315789474,"8548","C5F06404",20,"00","2020","59","British Columbia","good"
"DISTRICT OF KITIMAT","Urban","5949","5949005","DM","CSD","59",1.10526315789474,"8548","C5F06504",20,"00","2020","59","British Columbia","very good"
"DISTRICT OF KITIMAT","Urban","5949","5949005","DM","CSD","59",1.10526315789474,"8548","C5F06604",0,"21","2020","59","British Columbia","do not know"
"THE CORPORATION OF THE CITY OF CRANBROOK","Urban","5901","5901022","CY","CSD","59",1.10526315789474,"21502","C5F06104",1,"00","2020","59","British Columbia","very poor"
"THE CORPORATION OF THE CITY OF CRANBROOK","Urban","5901","5901022","CY","CSD","59",1.10526315789474,"21502","C5F06204",9,"00","2020","59","British Columbia","poor"
"THE CORPORATION OF THE CITY OF CRANBROOK","Urban","5901","5901022","CY","CSD","59",1.10526315789474,"21502","C5F06304",19,"00","2020","59","British Columbia","fair"
"THE CORPORATION OF THE CITY OF CRANBROOK","Urban","5901","5901022","CY","CSD","59",1.10526315789474,"21502","C5F06404",26,"00","2020","59","British Columbia","good"
"THE CORPORATION OF THE CITY OF CRANBROOK","Urban","5901","5901022","CY","CSD","59",1.10526315789474,"21502","C5F06504",40,"00","2020","59","British Columbia","very good"
"THE CORPORATION OF THE CITY OF CRANBROOK","Urban","5901","5901022","CY","CSD","59",1.10526315789474,"21502","C5F06604",5,"21","2020","59","British Columbia","do not know"
"CITY OF SURREY","Urban","5915","5915004","CY","CSD","59",1.09090909090909,"598530","C5F06104",39,"00","2020","59","British Columbia","very poor"
"CITY OF SURREY","Urban","5915","5915004","CY","CSD","59",1.09090909090909,"598530","C5F06204",24,"00","2020","59","British Columbia","poor"
"CITY OF SURREY","Urban","5915","5915004","CY","CSD","59",1.09090909090909,"598530","C5F06304",13,"00","2020","59","British Columbia","fair"
"CITY OF SURREY","Urban","5915","5915004","CY","CSD","59",1.09090909090909,"598530","C5F06404",1,"00","2020","59","British Columbia","good"
"CITY OF SURREY","Urban","5915","5915004","CY","CSD","59",1.09090909090909,"598530","C5F06504",23,"00","2020","59","British Columbia","very good"
"CITY OF SURREY","Urban","5915","5915004","CY","CSD","59",1.09090909090909,"598530","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CORPORATION OF THE DISTRICT OF SAANICH","Urban","5917","5917021","DM","CSD","59",1.09090909090909,"125107","C5F06104",0,"00","2020","59","British Columbia","very poor"
"CORPORATION OF THE DISTRICT OF SAANICH","Urban","5917","5917021","DM","CSD","59",1.09090909090909,"125107","C5F06204",0,"00","2020","59","British Columbia","poor"
"CORPORATION OF THE DISTRICT OF SAANICH","Urban","5917","5917021","DM","CSD","59",1.09090909090909,"125107","C5F06304",0,"00","2020","59","British Columbia","fair"
"CORPORATION OF THE DISTRICT OF SAANICH","Urban","5917","5917021","DM","CSD","59",1.09090909090909,"125107","C5F06404",0,"00","2020","59","British Columbia","good"
"CORPORATION OF THE DISTRICT OF SAANICH","Urban","5917","5917021","DM","CSD","59",1.09090909090909,"125107","C5F06504",0,"00","2020","59","British Columbia","very good"
"CORPORATION OF THE DISTRICT OF SAANICH","Urban","5917","5917021","DM","CSD","59",1.09090909090909,"125107","C5F06604",100,"21","2020","59","British Columbia","do not know"
"THE CITY OF PORT MOODY","Urban","5915","5915043","CY","CSD","59",1.14285714285714,"35151","C5F06104",4,"00","2020","59","British Columbia","very poor"
"THE CITY OF PORT MOODY","Urban","5915","5915043","CY","CSD","59",1.14285714285714,"35151","C5F06204",18,"00","2020","59","British Columbia","poor"
"THE CITY OF PORT MOODY","Urban","5915","5915043","CY","CSD","59",1.14285714285714,"35151","C5F06304",14,"00","2020","59","British Columbia","fair"
"THE CITY OF PORT MOODY","Urban","5915","5915043","CY","CSD","59",1.14285714285714,"35151","C5F06404",23,"00","2020","59","British Columbia","good"
"THE CITY OF PORT MOODY","Urban","5915","5915043","CY","CSD","59",1.14285714285714,"35151","C5F06504",41,"00","2020","59","British Columbia","very good"
"THE CITY OF PORT MOODY","Urban","5915","5915043","CY","CSD","59",1.14285714285714,"35151","C5F06604",0,"21","2020","59","British Columbia","do not know"
"THE CORPORATION OF THE CITY OF PORT COQUITLAM","Urban","5915","5915039","CY","CSD","59",1.14285714285714,"63508","C5F06104",5,"00","2020","59","British Columbia","very poor"
"THE CORPORATION OF THE CITY OF PORT COQUITLAM","Urban","5915","5915039","CY","CSD","59",1.14285714285714,"63508","C5F06204",35,"00","2020","59","British Columbia","poor"
"THE CORPORATION OF THE CITY OF PORT COQUITLAM","Urban","5915","5915039","CY","CSD","59",1.14285714285714,"63508","C5F06304",40,"00","2020","59","British Columbia","fair"
"THE CORPORATION OF THE CITY OF PORT COQUITLAM","Urban","5915","5915039","CY","CSD","59",1.14285714285714,"63508","C5F06404",20,"00","2020","59","British Columbia","good"
"THE CORPORATION OF THE CITY OF PORT COQUITLAM","Urban","5915","5915039","CY","CSD","59",1.14285714285714,"63508","C5F06504",0,"00","2020","59","British Columbia","very good"
"THE CORPORATION OF THE CITY OF PORT COQUITLAM","Urban","5915","5915039","CY","CSD","59",1.14285714285714,"63508","C5F06604",0,"21","2020","59","British Columbia","do not know"
"THE CORPORATION OF THE CITY OF VERNON","Urban","5937","5937014","CY","CSD","59",1.14285714285714,"44171","C5F06104",3,"00","2020","59","British Columbia","very poor"
"THE CORPORATION OF THE CITY OF VERNON","Urban","5937","5937014","CY","CSD","59",1.14285714285714,"44171","C5F06204",13,"00","2020","59","British Columbia","poor"
"THE CORPORATION OF THE CITY OF VERNON","Urban","5937","5937014","CY","CSD","59",1.14285714285714,"44171","C5F06304",21,"00","2020","59","British Columbia","fair"
"THE CORPORATION OF THE CITY OF VERNON","Urban","5937","5937014","CY","CSD","59",1.14285714285714,"44171","C5F06404",31,"00","2020","59","British Columbia","good"
"THE CORPORATION OF THE CITY OF VERNON","Urban","5937","5937014","CY","CSD","59",1.14285714285714,"44171","C5F06504",32,"00","2020","59","British Columbia","very good"
"THE CORPORATION OF THE CITY OF VERNON","Urban","5937","5937014","CY","CSD","59",1.14285714285714,"44171","C5F06604",0,"21","2020","59","British Columbia","do not know"
"CITY OF VANCOUVER","Urban","5915","5915022","CY","CSD","59",1.09090909090909,"697266","C5F06104",19,"00","2020","59","British Columbia","very poor"
"CITY OF VANCOUVER","Urban","5915","5915022","CY","CSD","59",1.09090909090909,"697266","C5F06204",16,"00","2020","59","British Columbia","poor"
"CITY OF VANCOUVER","Urban","5915","5915022","CY","CSD","59",1.09090909090909,"697266","C5F06304",21,"00","2020","59","British Columbia","fair"
"CITY OF VANCOUVER","Urban","5915","5915022","CY","CSD","59",1.09090909090909,"697266","C5F06404",21,"00","2020","59","British Columbia","good"
"CITY OF VANCOUVER","Urban","5915","5915022","CY","CSD","59",1.09090909090909,"697266","C5F06504",18,"00","2020","59","British Columbia","very good"
"CITY OF VANCOUVER","Urban","5915","5915022","CY","CSD","59",1.09090909090909,"697266","C5F06604",5,"21","2020","59","British Columbia","do not know"
"CITY OF TRAIL","Urban","5905","5905014","CY","CSD","59",1.10526315789474,"8250","C5F06104",5,"00","2020","59","British Columbia","very poor"
